2016-04-09 18:10:14,566 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW4/src/test/resources
2016-04-09 18:10:54,739 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: HW2:HW2:0.0.1-SNAPSHOT @ /Users/kaichenzhang/Documents/CS6200/HW2_2/pom.xml.
2016-04-09 18:10:54,828 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:10:54,829 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW2_2/src/main/resources
2016-04-09 18:10:54,831 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:10:54,832 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW2_2/src/test/resources
2016-04-09 18:11:20,569 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: HW2:HW2:0.0.1-SNAPSHOT @ /Users/kaichenzhang/Documents/CS6200/HW2_2/pom.xml.
2016-04-09 18:11:20,652 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:11:20,652 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW2_2/src/main/resources
2016-04-09 18:11:20,653 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:11:20,654 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW2_2/src/test/resources
2016-04-09 18:13:23,232 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: HW5:HW5:0.0.1-SNAPSHOT @ /Users/kaichenzhang/Documents/CS6200/HW5/pom.xml.
2016-04-09 18:13:23,307 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: HW7:HW7:0.0.1-SNAPSHOT @ /Users/kaichenzhang/Documents/CS6200/HW7/pom.xml.
2016-04-09 18:13:23,341 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: HW6:HW6:0.0.1-SNAPSHOT @ /Users/kaichenzhang/Documents/CS6200/HW6/pom.xml.
2016-04-09 18:13:23,805 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:13:23,805 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW5/src/main/resources
2016-04-09 18:13:23,806 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:13:23,807 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW5/src/test/resources
2016-04-09 18:13:23,901 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:13:23,901 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW6/src/main/resources
2016-04-09 18:13:23,903 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:13:23,903 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW6/src/test/resources
2016-04-09 18:13:24,147 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:13:24,147 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW7/src/main/resources
2016-04-09 18:13:24,148 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:13:24,149 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW7/src/test/resources
2016-04-09 18:15:15,232 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:15:15,233 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW2_2/src/main/resources
2016-04-09 18:15:15,234 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:15:15,234 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW2_2/src/test/resources
2016-04-09 18:15:45,254 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:15:45,254 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW2/src/main/resources
2016-04-09 18:15:45,256 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:15:45,258 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW2/src/test/resources
2016-04-09 18:16:21,019 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:16:21,021 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW5/src/main/resources
2016-04-09 18:16:21,022 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:16:21,023 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW5/src/test/resources
2016-04-09 18:17:34,586 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:17:34,587 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW7/src/main/resources
2016-04-09 18:17:34,588 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-09 18:17:34,589 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kaichenzhang/Documents/CS6200/HW7/src/test/resources
